Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Annville Township Police Dept,17,16,0.9411764705882353,94.11764705882352,Lebanon,2015 Q3
Cleona Boro Police Dept,1,1,1,100,Lebanon,2015 Q3
Cornwall Boro Police Dept,6,5,0.8333333333333334,83.33333333333334,Lebanon,2015 Q3
Fort Indiantown Police Dept,3,3,1,100,Lebanon,2015 Q3
Lebanon City Police Dept,179,170,0.9497206703910615,94.97206703910615,Lebanon,2015 Q3
"Lebanon County, Detectives",26,26,1,100,Lebanon,2015 Q3
Millcreek Township Police Dept,,,,,,
N Annville Township Police Dept,,,,,,
N Lebanon Township Police Dept,85,85,1,100,Lebanon,2015 Q3
N Londonderry Township Police Dept,43,43,1,100,Lebanon,2015 Q3
North Cornwall Township Police Dept,26,25,0.9615384615384616,96.15384615384616,Lebanon,2015 Q3
Palmyra Boro Police Dept,25,25,1,100,Lebanon,2015 Q3
S Lebanon Township Police Dept,17,17,1,100,Lebanon,2015 Q3
S Londonderry Township Police Dept,6,5,0.8333333333333334,83.33333333333334,Lebanon,2015 Q3
South Annville Township Police Dept,3,2,0.6666666666666666,66.66666666666666,Lebanon,2015 Q3
South Whitehall Township Police Dept,117,111,0.9487179487179487,94.87179487179486,Lehigh,2015 Q3
Upper Macungie Township Police Dept,47,41,0.8723404255319149,87.2340425531915,Lehigh,2015 Q3
Upper Saucon Township Police Dept,15,15,1,100,Lehigh,2015 Q3
Whitehall Township Police Dept,119,115,0.9663865546218487,96.63865546218487,Lehigh,2015 Q3
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
